date,time,day_of_week,male_adult,female_adult,male_old,female_old,male_young,female_young
2024-10-19,02:00,토,171,111,67,74,146,108
2024-10-19,03:00,토,190,61,187,133,89,90
2024-10-19,04:00,토,87,98,203,141,183,53
2024-10-19,05:00,토,141,72,52,70,200,111
2024-10-19,06:00,토,416,128,407,126,305,258
2024-10-19,07:00,토,418,123,132,75,594,358
2024-10-19,08:00,토,139,363,627,433,538,429
2024-10-19,09:00,토,119,69,185,273,433,78
2024-10-19,10:00,토,170,190,312,144,383,157
2024-10-19,11:00,토,303,190,239,76,347,59
2024-10-19,12:00,토,374,188,356,314,143,74
2024-10-19,13:00,토,371,339,443,362,74,307
2024-10-19,14:00,토,101,90,294,125,44,271
2024-10-19,15:00,토,126,270,66,265,327,138
2024-10-19,16:00,토,292,59,272,181,321,200
2024-10-19,17:00,토,239,270,139,30,356,273
2024-10-19,18:00,토,292,272,385,166,478,216
2024-10-19,19:00,토,189,263,262,159,298,236
2024-10-19,20:00,토,159,196,159,39,267,199
2024-10-19,21:00,토,50,281,168,53,278,38
2024-10-19,22:00,토,101,116,34,111,132,82
2024-10-19,23:00,토,115,114,170,141,80,94
2024-10-20,00:00,일,202,59,141,99,184,130
2024-10-20,01:00,일,117,27,55,26,121,68
2024-10-20,02:00,일,188,61,199,115,108,90
2024-10-20,03:00,일,52,24,36,112,101,25
2024-10-20,04:00,일,96,61,58,46,56,60
2024-10-20,05:00,일,88,39,203,103,60,62
2024-10-20,06:00,일,161,151,88,257,241,235
2024-10-20,07:00,일,536,97,319,361,117,78
2024-10-20,08:00,일,449,369,421,43,607,305
2024-10-20,09:00,일,194,227,144,252,185,125
2024-10-20,10:00,일,43,162,185,234,398,208
2024-10-20,11:00,일,175,148,188,46,353,148
2024-10-20,12:00,일,75,295,513,125,491,336
2024-10-20,13:00,일,198,232,171,84,462,234
2024-10-20,14:00,일,95,166,119,272,307,184
2024-10-20,15:00,일,138,242,314,84,340,168
2024-10-20,16:00,일,173,50,142,96,70,135
2024-10-20,17:00,일,144,162,167,191,169,163
2024-10-20,18:00,일,508,365,564,216,477,225
2024-10-20,19:00,일,207,386,263,208,102,281
2024-10-20,20:00,일,334,159,371,268,57,246
2024-10-20,21:00,일,53,158,70,125,221,45
2024-10-20,22:00,일,182,110,84,99,24,99
2024-10-20,23:00,일,43,87,176,123,125,60
2024-10-21,00:00,월,92,52,78,21,47,26
2024-10-21,01:00,월,16,13,66,47,98,56
2024-10-21,02:00,월,31,18,92,22,113,13
2024-10-21,03:00,월,57,53,112,66,88,29
2024-10-21,04:00,월,33,68,32,67,48,25
2024-10-21,05:00,월,13,42,105,29,63,15
2024-10-21,06:00,월,69,47,92,58,70,28
2024-10-21,07:00,월,187,126,194,99,90,52
2024-10-21,08:00,월,36,191,64,71,146,49
2024-10-21,09:00,월,27,47,167,133,206,61
2024-10-21,10:00,월,66,128,59,147,142,65
2024-10-21,11:00,월,190,102,90,133,219,54
2024-10-21,12:00,월,259,173,149,45,230,122
2024-10-21,13:00,월,283,89,244,179,265,173
2024-10-21,14:00,월,35,51,91,143,150,110
2024-10-21,15:00,월,204,116,155,41,132,47
2024-10-21,16:00,월,112,138,154,133,60,66
2024-10-21,17:00,월,23,99,204,69,214,76
2024-10-21,18:00,월,241,198,170,90,52,210
2024-10-21,19:00,월,280,60,181,199,53,145
2024-10-21,20:00,월,225,140,181,41,226,101
2024-10-21,21:00,월,93,34,32,15,131,69
2024-10-21,22:00,월,11,56,56,58,20,42
2024-10-21,23:00,월,96,23,68,18,34,18
2024-10-22,00:00,화,13,64,48,69,116,15
2024-10-22,01:00,화,113,44,112,64,127,27
2024-10-22,02:00,화,65,55,79,49,81,85
2024-10-22,03:00,화,14,19,21,55,67,13
2024-10-22,04:00,화,110,37,92,43,72,40
2024-10-22,05:00,화,69,12,69,12,63,76
2024-10-22,06:00,화,48,94,248,128,76,18
2024-10-22,07:00,화,81,82,216,241,309,171
2024-10-22,08:00,화,206,29,299,127,344,207
2024-10-22,09:00,화,226,24,85,110,154,65
2024-10-22,10:00,화,52,96,254,102,27,43
2024-10-22,11:00,화,234,108,32,103,60,79
2024-10-22,12:00,화,88,118,68,160,155,71
2024-10-22,13:00,화,231,80,165,194,318,107
2024-10-22,14:00,화,168,42,246,102,109,53
2024-10-22,15:00,화,64,153,113,117,87,108
2024-10-22,16:00,화,145,110,220,53,56,151
2024-10-22,17:00,화,256,79,158,87,157,94
2024-10-22,18:00,화,166,230,292,59,340,256
2024-10-22,19:00,화,164,25,352,181,336,110
2024-10-22,20:00,화,201,29,148,107,208,56
2024-10-22,21:00,화,103,134,211,48,78,149
2024-10-22,22:00,화,105,14,61,24,109,38
2024-10-22,23:00,화,24,9,105,18,118,74
2024-10-23,00:00,수,52,49,41,63,117,48
2024-10-23,01:00,수,119,32,73,82,61,51
2024-10-23,02:00,수,23,85,125,84,119,35
2024-10-23,03:00,수,65,48,123,75,39,78
2024-10-23,04:00,수,75,60,99,22,23,15
2024-10-23,05:00,수,127,55,78,63,58,21
2024-10-23,06:00,수,87,18,185,26,100,63
2024-10-23,07:00,수,79,194,181,146,369,41
2024-10-23,08:00,수,133,150,46,234,137,207
2024-10-23,09:00,수,67,74,105,145,242,134
2024-10-23,10:00,수,157,34,137,138,251,101
2024-10-23,11:00,수,59,104,82,166,130,156
2024-10-23,12:00,수,303,189,124,60,73,183
2024-10-23,13:00,수,129,88,232,52,97,116
2024-10-23,14:00,수,163,116,64,129,233,154
2024-10-23,15:00,수,208,126,46,39,68,52
2024-10-23,16:00,수,101,71,248,19,137,103
2024-10-23,17:00,수,135,47,198,82,193,77
2024-10-23,18:00,수,119,81,117,82,44,41
2024-10-23,19:00,수,205,172,42,230,69,188
2024-10-23,20:00,수,104,99,86,91,109,28
2024-10-23,21:00,수,88,105,74,43,85,134
2024-10-23,22:00,수,64,10,31,85,16,47
2024-10-23,23:00,수,15,14,112,24,71,18
2024-10-24,00:00,목,130,68,45,48,102,63
2024-10-24,01:00,목,50,20,38,33,24,22
2024-10-24,02:00,목,22,65,49,57,33,30
2024-10-24,03:00,목,55,14,56,86,133,85
2024-10-24,04:00,목,33,21,119,90,67,23
2024-10-24,05:00,목,31,91,39,21,61,53
2024-10-24,06:00,목,194,184,204,165,221,112
2024-10-24,07:00,목,365,46,355,87,295,68
2024-10-24,08:00,목,299,119,255,79,108,35
2024-10-24,09:00,목,260,140,66,147,266,146
2024-10-24,10:00,목,164,35,113,159,212,63
2024-10-24,11:00,목,136,19,76,114,123,76
2024-10-24,12:00,목,46,194,304,149,302,60
2024-10-24,13:00,목,143,236,241,162,339,52
2024-10-24,14:00,목,116,121,35,40,78,57
2024-10-24,15:00,목,282,167,217,149,48,102
2024-10-24,16:00,목,38,114,269,22,214,53
2024-10-24,17:00,목,272,44,123,128,96,101
2024-10-24,18:00,목,87,226,327,52,225,219
2024-10-24,19:00,목,376,205,348,262,406,185
2024-10-24,20:00,목,198,178,180,87,68,179
2024-10-24,21:00,목,129,19,164,159,252,186
2024-10-24,22:00,목,43,12,117,59,124,40
2024-10-24,23:00,목,77,43,125,65,27,37
2024-10-25,00:00,금,146,23,16,90,52,54
2024-10-25,01:00,금,126,93,31,72,27,58
2024-10-25,02:00,금,125,50,55,70,110,94
2024-10-25,03:00,금,103,90,92,80,15,67
2024-10-25,04:00,금,85,81,23,54,129,92
2024-10-25,05:00,금,100,33,45,85,101,84
2024-10-25,06:00,금,125,51,82,112,148,85
2024-10-25,07:00,금,306,185,438,136,308,136
2024-10-25,08:00,금,324,133,320,151,429,136
2024-10-25,09:00,금,284,118,55,110,306,162
2024-10-25,10:00,금,211,171,72,189,64,200
2024-10-25,11:00,금,54,21,250,31,187,153
2024-10-25,12:00,금,317,189,142,103,239,34
2024-10-25,13:00,금,247,57,378,262,134,85
2024-10-25,14:00,금,303,60,128,174,49,21
2024-10-25,15:00,금,176,169,193,159,58,95
2024-10-25,16:00,금,184,109,270,106,74,129
2024-10-25,17:00,금,177,48,293,131,106,96
2024-10-25,18:00,금,48,176,74,173,134,253
2024-10-25,19:00,금,362,170,197,176,239,304
2024-10-25,20:00,금,307,190,133,74,306,43
2024-10-25,21:00,금,89,138,68,145,126,147
2024-10-25,22:00,금,149,21,32,30,146,64
2024-10-25,23:00,금,34,22,130,15,123,35
2024-10-26,00:00,토,101,108,45,90,126,54
2024-10-26,01:00,토,88,80,181,116,182,116
2024-10-26,02:00,토,73,46,82,90,59,34
2024-10-26,03:00,토,138,91,55,86,64,48
2024-10-26,04:00,토,64,21,44,45,61,79
2024-10-26,05:00,토,97,76,57,30,101,94
2024-10-26,06:00,토,90,79,42,223,369,152
2024-10-26,07:00,토,461,75,565,56,101,369
2024-10-26,08:00,토,510,375,264,112,559,46
2024-10-26,09:00,토,263,188,152,254,299,38
2024-10-26,10:00,토,123,229,162,58,197,36
2024-10-26,11:00,토,348,248,129,152,96,233
2024-10-26,12:00,토,284,172,387,289,258,191
2024-10-26,13:00,토,105,243,377,172,291,115
2024-10-26,14:00,토,218,109,288,223,263,176
2024-10-26,15:00,토,241,192,270,91,346,154
2024-10-26,16:00,토,52,239,81,163,286,73
2024-10-26,17:00,토,253,30,166,181,367,248
2024-10-26,18:00,토,420,214,110,278,525,263
2024-10-26,19:00,토,252,299,278,342,484,195
2024-10-26,20:00,토,293,122,338,107,311,239
2024-10-26,21:00,토,195,175,363,172,156,94
2024-10-26,22:00,토,98,49,83,113,71,30
2024-10-26,23:00,토,177,47,35,111,173,84
2024-10-27,00:00,일,87,46,105,107,65,24
2024-10-27,01:00,일,134,12,128,13,48,91
2024-10-27,02:00,일,70,93,146,36,128,71
2024-10-27,03:00,일,91,30,133,16,170,37
2024-10-27,04:00,일,158,86,85,99,87,31
2024-10-27,05:00,일,134,77,22,25,98,71
2024-10-27,06:00,일,231,237,77,161,270,176
2024-10-27,07:00,일,81,68,205,296,511,229
2024-10-27,08:00,일,522,211,232,175,314,189
2024-10-27,09:00,일,274,188,287,217,37,176
2024-10-27,10:00,일,243,105,339,56,243,163
2024-10-27,11:00,일,261,197,83,184,95,227
2024-10-27,12:00,일,253,284,314,84,382,222
2024-10-27,13:00,일,380,289,213,134,112,84
2024-10-27,14:00,일,193,209,113,85,207,151
2024-10-27,15:00,일,333,32,337,103,225,155
2024-10-27,16:00,일,193,37,140,162,225,101
2024-10-27,17:00,일,274,196,297,69,288,95
2024-10-27,18:00,일,441,335,427,270,519,50
2024-10-27,19:00,일,59,333,476,352,365,223
2024-10-27,20:00,일,148,109,101,203,185,57
2024-10-27,21:00,일,341,169,81,191,189,67
2024-10-27,22:00,일,95,102,147,118,127,25
2024-10-27,23:00,일,52,28,167,45,72,49
2024-10-28,00:00,월,76,14,50,84,22,69
2024-10-28,01:00,월,104,12,32,22,30,54
2024-10-28,02:00,월,76,68,115,25,130,63
2024-10-28,03:00,월,50,81,132,84,108,75
2024-10-28,04:00,월,112,22,69,43,25,66
2024-10-28,05:00,월,19,36,116,32,48,43
2024-10-28,06:00,월,49,48,60,57,42,120
2024-10-28,07:00,월,150,204,74,82,394,118
2024-10-28,08:00,월,62,77,156,161,206,65
2024-10-28,09:00,월,126,170,122,103,197,68
2024-10-28,10:00,월,252,57,184,93,142,66
2024-10-28,11:00,월,218,105,158,141,173,119
2024-10-28,12:00,월,90,73,34,129,150,58
2024-10-28,13:00,월,71,225,39,95,131,53
2024-10-28,14:00,월,120,51,73,89,120,145
2024-10-28,15:00,월,120,88,89,60,28,137
2024-10-28,16:00,월,182,165,177,125,60,86
2024-10-28,17:00,월,229,143,52,102,65,105
2024-10-28,18:00,월,168,52,366,68,144,73
2024-10-28,19:00,월,130,32,180,222,398,58
2024-10-28,20:00,월,73,72,65,175,173,91
2024-10-28,21:00,월,126,32,37,43,138,33
2024-10-28,22:00,월,114,42,83,81,132,16
2024-10-28,23:00,월,92,17,108,65,60,83
2024-10-29,00:00,화,136,76,145,70,69,62
2024-10-29,01:00,화,105,48,142,46,113,21
2024-10-29,02:00,화,41,31,109,59,145,75
2024-10-29,03:00,화,34,74,44,97,136,83
2024-10-29,04:00,화,15,73,56,85,26,60
2024-10-29,05:00,화,20,35,45,67,118,32
2024-10-29,06:00,화,109,87,204,98,35,35
2024-10-29,07:00,화,348,51,353,65,226,87
2024-10-29,08:00,화,66,271,75,241,111,235
2024-10-29,09:00,화,34,179,170,194,210,126
2024-10-29,10:00,화,207,66,220,56,69,98
2024-10-29,11:00,화,137,94,188,162,263,114
2024-10-29,12:00,화,342,148,254,161,169,113
2024-10-29,13:00,화,325,211,315,114,55,134
2024-10-29,14:00,화,191,104,198,183,99,85
2024-10-29,15:00,화,120,100,140,72,149,125
2024-10-29,16:00,화,173,113,122,161,257,138
2024-10-29,17:00,화,145,183,220,28,31,39
2024-10-29,18:00,화,297,234,382,31,431,137
2024-10-29,19:00,화,100,192,226,211,235,232
2024-10-29,20:00,화,237,40,284,119,237,174
2024-10-29,21:00,화,277,53,114,111,185,184
2024-10-29,22:00,화,27,15,122,58,42,34
2024-10-29,23:00,화,78,32,29,28,68,66
2024-10-30,00:00,수,86,44,116,29,91,51
2024-10-30,01:00,수,88,83,88,76,88,62
2024-10-30,02:00,수,44,61,34,83,143,23
2024-10-30,03:00,수,104,11,97,15,103,74
2024-10-30,04:00,수,33,22,41,11,141,48
2024-10-30,05:00,수,37,68,49,52,48,27
2024-10-30,06:00,수,290,78,188,77,272,103
2024-10-30,07:00,수,48,66,351,48,186,244
2024-10-30,08:00,수,348,160,64,82,197,238
2024-10-30,09:00,수,220,187,253,89,136,21
2024-10-30,10:00,수,165,82,284,21,142,84
2024-10-30,11:00,수,66,71,256,75,265,144
2024-10-30,12:00,수,152,51,55,197,260,80
2024-10-30,13:00,수,165,186,302,191,140,75
2024-10-30,14:00,수,65,178,259,144,32,168
2024-10-30,15:00,수,241,187,176,88,90,22
2024-10-30,16:00,수,185,101,290,70,137,118
2024-10-30,17:00,수,207,46,125,188,72,32
2024-10-30,18:00,수,355,244,331,183,82,170
2024-10-30,19:00,수,413,114,237,228,320,195
2024-10-30,20:00,수,131,86,102,141,97,179
2024-10-30,21:00,수,45,156,134,110,240,190
2024-10-30,22:00,수,65,28,125,63,62,20
2024-10-30,23:00,수,47,58,77,95,91,97
2024-10-31,00:00,목,85,33,127,62,146,51
2024-10-31,01:00,목,132,67,115,20,118,76
2024-10-31,02:00,목,160,93,136,60,58,51
2024-10-31,03:00,목,135,66,74,97,97,53
2024-10-31,04:00,목,82,64,156,20,46,41
2024-10-31,05:00,목,135,103,118,57,149,49
2024-10-31,06:00,목,301,206,164,116,293,135
2024-10-31,07:00,목,369,252,312,179,207,259
2024-10-31,08:00,목,391,66,447,166,63,316
2024-10-31,09:00,목,48,46,280,166,309,209
2024-10-31,10:00,목,120,165,296,34,280,195
2024-10-31,11:00,목,70,123,190,185,226,184
2024-10-31,12:00,목,114,234,267,155,156,226
2024-10-31,13:00,목,184,237,298,50,415,242
2024-10-31,14:00,목,299,124,48,191,167,194
2024-10-31,15:00,목,221,143,145,169,275,133
2024-10-31,16:00,목,229,130,198,216,74,135
2024-10-31,17:00,목,215,151,246,74,58,49
2024-10-31,18:00,목,73,205,452,154,210,123
2024-10-31,19:00,목,193,65,85,224,342,203
2024-10-31,20:00,목,122,56,247,66,280,159
2024-10-31,21:00,목,61,144,88,178,296,59
2024-10-31,22:00,목,125,77,93,12,28,74
2024-10-31,23:00,목,57,66,132,65,48,70
2024-11-01,00:00,금,92,99,71,84,66,78
2024-11-01,01:00,금,98,21,74,31,24,29
2024-11-01,02:00,금,158,28,148,70,44,104
2024-11-01,03:00,금,49,66,112,102,61,14
2024-11-01,04:00,금,18,26,64,83,106,59
2024-11-01,05:00,금,47,84,149,105,71,23
2024-11-01,06:00,금,61,136,257,80,151,31
2024-11-01,07:00,금,392,185,349,279,392,229
2024-11-01,08:00,금,143,290,426,161,477,239
2024-11-01,09:00,금,219,201,258,200,145,150
2024-11-01,10:00,금,289,130,156,170,289,116
2024-11-01,11:00,금,192,214,171,118,124,57
2024-11-01,12:00,금,77,269,386,158,229,60
2024-11-01,13:00,금,266,63,403,138,214,163
2024-11-01,14:00,금,48,211,211,52,187,95
2024-11-01,15:00,금,221,86,261,148,72,132
2024-11-01,16:00,금,218,109,193,38,82,90
2024-11-01,17:00,금,32,22,315,79,282,171
2024-11-01,18:00,금,341,71,283,92,334,48
2024-11-01,19:00,금,383,161,470,169,409,113
2024-11-01,20:00,금,147,33,109,96,61,64
2024-11-01,21:00,금,195,168,96,200,282,43
2024-11-01,22:00,금,90,28,94,75,158,71
2024-11-01,23:00,금,105,100,143,32,55,95
2024-11-02,00:00,토,30,92,180,34,42,16
2024-11-02,01:00,토,130,40,83,52,22,39
2024-11-02,02:00,토,178,129,137,35,124,74
2024-11-02,03:00,토,138,50,74,111,54,123
2024-11-02,04:00,토,21,77,79,120,142,16
2024-11-02,05:00,토,82,117,188,19,146,117
2024-11-02,06:00,토,276,127,286,109,309,132
2024-11-02,07:00,토,439,398,212,333,585,295
2024-11-02,08:00,토,503,268,236,99,203,295
2024-11-02,09:00,토,381,64,139,198,92,110
2024-11-02,10:00,토,147,156,171,106,196,28
2024-11-02,11:00,토,319,53,78,230,396,115
2024-11-02,12:00,토,133,108,375,322,472,183
2024-11-02,13:00,토,152,273,446,54,449,316
2024-11-02,14:00,토,105,239,246,246,88,268
2024-11-02,15:00,토,161,68,191,246,88,36
2024-11-02,16:00,토,293,238,278,223,313,171
2024-11-02,17:00,토,66,137,333,211,163,235
2024-11-02,18:00,토,527,373,300,222,151,284
2024-11-02,19:00,토,133,371,494,208,242,301
2024-11-02,20:00,토,169,214,258,180,367,234
2024-11-02,21:00,토,157,172,327,196,321,235
2024-11-02,22:00,토,28,33,81,19,37,45
2024-11-02,23:00,토,136,107,52,36,190,23
2024-11-03,00:00,일,84,101,96,30,87,71
2024-11-03,01:00,일,155,29,59,36,114,15
2024-11-03,02:00,일,182,62,92,64,27,122
2024-11-03,03:00,일,95,54,21,85,108,25
2024-11-03,04:00,일,55,108,81,101,130,67
2024-11-03,05:00,일,21,33,90,115,38,69
2024-11-03,06:00,일,111,153,365,178,216,158
2024-11-03,07:00,일,370,220,294,167,186,350
2024-11-03,08:00,일,469,281,138,101,347,264
2024-11-03,09:00,일,101,42,122,101,126,211
2024-11-03,10:00,일,352,231,154,147,250,189
2024-11-03,11:00,일,254,30,50,37,301,133
2024-11-03,12:00,일,424,197,85,199,164,281
2024-11-03,13:00,일,470,80,426,209,73,99
2024-11-03,14:00,일,375,54,290,250,335,121
2024-11-03,15:00,일,222,201,335,37,365,45
2024-11-03,16:00,일,265,106,49,121,84,217
2024-11-03,17:00,일,362,241,309,157,109,101
2024-11-03,18:00,일,458,137,243,98,101,39
2024-11-03,19:00,일,87,132,342,201,237,337
2024-11-03,20:00,일,99,128,79,233,326,64
2024-11-03,21:00,일,137,181,271,148,199,188
2024-11-03,22:00,일,108,106,84,86,92,18
2024-11-03,23:00,일,111,94,153,99,49,74
2024-11-04,00:00,월,72,47,30,10,22,62
2024-11-04,01:00,월,35,33,30,45,76,14
2024-11-04,02:00,월,52,32,66,14,42,6
2024-11-04,03:00,월,103,30,71,28,78,48
2024-11-04,04:00,월,27,14,29,17,17,32
2024-11-04,05:00,월,27,33,48,66,17,20
2024-11-04,06:00,월,159,54,148,76,46,105
2024-11-04,07:00,월,106,120,34,138,92,99
2024-11-04,08:00,월,114,162,201,178,46,81
2024-11-04,09:00,월,58,21,66,18,159,129
2024-11-04,10:00,월,39,125,107,101,149,30
2024-11-04,11:00,월,166,70,142,65,58,87
2024-11-04,12:00,월,243,140,130,149,260,65
2024-11-04,13:00,월,192,164,54,121,163,56
2024-11-04,14:00,월,207,56,198,68,192,74
2024-11-04,15:00,월,187,84,89,57,97,66
2024-11-04,16:00,월,63,21,28,68,81,59
2024-11-04,17:00,월,178,45,114,86,179,134
2024-11-04,18:00,월,209,82,53,152,178,197
2024-11-04,19:00,월,123,31,275,188,84,22
2024-11-04,20:00,월,115,97,134,136,192,22
2024-11-04,21:00,월,185,70,39,28,129,109
2024-11-04,22:00,월,34,68,35,66,47,41
2024-11-04,23:00,월,77,53,67,31,80,67
2024-11-05,00:00,화,66,9,64,68,32,52
2024-11-05,01:00,화,105,68,101,14,71,40
2024-11-05,02:00,화,53,40,13,27,50,72
2024-11-05,03:00,화,59,16,15,54,15,55
2024-11-05,04:00,화,28,74,12,36,12,16
2024-11-05,05:00,화,35,11,38,55,13,16
2024-11-05,06:00,화,112,119,63,69,72,110
2024-11-05,07:00,화,295,151,291,122,184,137
2024-11-05,08:00,화,182,48,38,27,140,41
2024-11-05,09:00,화,171,153,185,39,152,146
2024-11-05,10:00,화,44,122,114,125,133,133
2024-11-05,11:00,화,194,49,165,43,84,108
2024-11-05,12:00,화,284,148,149,116,129,164
2024-11-05,13:00,화,150,191,284,157,240,46
2024-11-05,14:00,화,148,107,227,81,228,83
2024-11-05,15:00,화,101,81,120,54,185,28
2024-11-05,16:00,화,86,76,69,116,114,58
2024-11-05,17:00,화,165,39,100,25,66,29
2024-11-05,18:00,화,238,210,211,62,312,221
2024-11-05,19:00,화,232,137,241,67,298,84
2024-11-05,20:00,화,72,145,25,87,66,47
2024-11-05,21:00,화,50,107,188,137,120,122
2024-11-05,22:00,화,65,59,17,56,26,28
2024-11-05,23:00,화,79,59,20,17,61,34
2024-11-06,00:00,수,30,47,99,39,111,25
2024-11-06,01:00,수,65,53,112,49,101,13
2024-11-06,02:00,수,68,63,48,14,86,60
2024-11-06,03:00,수,45,10,84,71,23,14
2024-11-06,04:00,수,107,37,53,63,29,20
2024-11-06,05:00,수,112,62,22,35,59,39
2024-11-06,06:00,수,154,77,91,142,49,52
2024-11-06,07:00,수,326,35,236,33,184,228
2024-11-06,08:00,수,257,223,74,186,158,182
2024-11-06,09:00,수,134,100,112,19,137,33
2024-11-06,10:00,수,105,30,60,53,76,90
2024-11-06,11:00,수,134,121,195,52,130,128
2024-11-06,12:00,수,266,134,130,38,106,150
2024-11-06,13:00,수,60,40,55,116,117,39
2024-11-06,14:00,수,30,57,59,140,186,54
2024-11-06,15:00,수,195,46,88,145,28,84
2024-11-06,16:00,수,105,118,64,42,94,58
2024-11-06,17:00,수,99,94,214,53,199,68
2024-11-06,18:00,수,71,227,234,214,305,69
2024-11-06,19:00,수,250,135,69,53,59,206
2024-11-06,20:00,수,162,22,149,46,223,75
2024-11-06,21:00,수,40,112,52,112,54,84
2024-11-06,22:00,수,59,46,41,15,31,15
2024-11-06,23:00,수,50,13,74,28,55,51
2024-11-07,00:00,목,20,12,56,63,126,62
2024-11-07,01:00,목,15,54,101,73,92,18
2024-11-07,02:00,목,29,33,96,24,36,53
2024-11-07,03:00,목,50,83,108,67,114,53
2024-11-07,04:00,목,93,23,47,55,68,28
2024-11-07,05:00,목,122,50,33,11,50,22
2024-11-07,06:00,목,249,124,151,110,70,45
2024-11-07,07:00,목,147,184,233,196,269,62
2024-11-07,08:00,목,225,228,280,140,244,212
2024-11-07,09:00,목,45,61,114,82,33,88
2024-11-07,10:00,목,142,21,68,148,208,34
2024-11-07,11:00,목,58,161,26,41,224,163
2024-11-07,12:00,목,203,199,255,150,114,77
2024-11-07,13:00,목,92,141,308,134,207,178
2024-11-07,14:00,목,154,135,36,23,192,140
2024-11-07,15:00,목,221,62,39,117,128,140
2024-11-07,16:00,목,145,73,236,147,99,53
2024-11-07,17:00,목,230,127,160,105,178,39
2024-11-07,18:00,목,347,101,59,177,265,70
2024-11-07,19:00,목,179,214,133,85,99,198
2024-11-07,20:00,목,164,110,56,25,226,28
2024-11-07,21:00,목,250,84,52,16,160,31
2024-11-07,22:00,목,75,78,60,24,114,14
2024-11-07,23:00,목,45,50,27,82,87,20
2024-11-08,00:00,금,89,89,93,38,44,56
2024-11-08,01:00,금,25,34,116,47,113,49
2024-11-08,02:00,금,100,31,72,34,13,84
2024-11-08,03:00,금,72,65,97,87,96,32
2024-11-08,04:00,금,102,14,69,22,93,17
2024-11-08,05:00,금,43,77,84,81,60,37
2024-11-08,06:00,금,159,165,241,110,251,115
2024-11-08,07:00,금,398,95,164,175,175,262
2024-11-08,08:00,금,175,240,358,236,264,230
2024-11-08,09:00,금,165,29,169,79,169,62
2024-11-08,10:00,금,61,180,59,169,208,162
2024-11-08,11:00,금,271,55,187,156,100,45
2024-11-08,12:00,금,93,130,263,60,52,236
2024-11-08,13:00,금,227,220,263,34,77,128
2024-11-08,14:00,금,120,137,31,79,227,113
2024-11-08,15:00,금,230,82,93,180,271,49
2024-11-08,16:00,금,151,87,163,174,162,103
2024-11-08,17:00,금,179,112,244,59,40,54
2024-11-08,18:00,금,62,259,300,170,312,137
2024-11-08,19:00,금,116,58,391,69,233,91
2024-11-08,20:00,금,200,50,97,67,264,99
2024-11-08,21:00,금,90,183,118,61,250,61
2024-11-08,22:00,금,70,52,16,52,116,22
2024-11-08,23:00,금,78,52,66,26,60,49
2024-11-09,00:00,토,61,55,146,22,88,27
2024-11-09,01:00,토,54,81,67,63,147,32
2024-11-09,02:00,토,72,83,25,53,51,17
2024-11-09,03:00,토,71,24,20,48,143,12
2024-11-09,04:00,토,166,54,79,53,100,81
2024-11-09,05:00,토,149,107,44,12,164,45
2024-11-09,06:00,토,45,224,309,32,187,211
2024-11-09,07:00,토,252,220,59,271,310,132
2024-11-09,08:00,토,75,312,377,199,85,304
2024-11-09,09:00,토,335,70,175,126,111,79
2024-11-09,10:00,토,145,184,203,24,135,218
2024-11-09,11:00,토,72,122,79,176,251,151
2024-11-09,12:00,토,223,69,295,103,250,278
2024-11-09,13:00,토,431,287,316,73,214,109
2024-11-09,14:00,토,76,27,107,78,79,74
2024-11-09,15:00,토,239,160,309,126,173,221
2024-11-09,16:00,토,165,63,138,23,52,129
2024-11-09,17:00,토,241,26,177,48,239,170
2024-11-09,18:00,토,424,295,304,277,257,38
2024-11-09,19:00,토,205,255,67,222,385,46
2024-11-09,20:00,토,264,39,210,179,104,28
2024-11-09,21:00,토,187,119,337,214,114,82
2024-11-09,22:00,토,75,86,25,80,103,53
2024-11-09,23:00,토,107,101,87,34,81,43
2024-11-10,00:00,일,161,98,29,20,18,12
2024-11-10,01:00,일,16,106,111,41,94,44
2024-11-10,02:00,일,127,54,93,77,127,78
2024-11-10,03:00,일,111,88,71,102,68,97
2024-11-10,04:00,일,94,26,64,75,57,103
2024-11-10,05:00,일,124,97,41,47,138,59
2024-11-10,06:00,일,81,131,102,135,157,32
2024-11-10,07:00,일,428,66,357,197,345,77
2024-11-10,08:00,일,167,107,328,58,406,178
2024-11-10,09:00,일,275,119,178,138,129,176
2024-11-10,10:00,일,98,56,160,77,116,140
2024-11-10,11:00,일,196,121,103,31,43,29
2024-11-10,12:00,일,301,264,137,99,107,151
2024-11-10,13:00,일,419,248,181,193,92,126
2024-11-10,14:00,일,131,48,322,109,160,96
2024-11-10,15:00,일,110,94,90,60,168,203
2024-11-10,16:00,일,312,102,291,44,243,81
2024-11-10,17:00,일,90,152,186,195,207,63
2024-11-10,18:00,일,89,201,53,128,338,309
2024-11-10,19:00,일,374,196,209,144,182,277
2024-11-10,20:00,일,79,121,322,172,111,166
2024-11-10,21:00,일,69,62,186,122,309,162
2024-11-10,22:00,일,51,61,49,52,106,101
2024-11-10,23:00,일,104,43,134,43,139,52
2024-11-11,00:00,월,69,74,112,56,102,19
2024-11-11,01:00,월,88,50,44,58,38,53
2024-11-11,02:00,월,22,60,102,46,82,70
2024-11-11,03:00,월,17,28,107,71,92,42
2024-11-11,04:00,월,14,69,66,50,86,21
2024-11-11,05:00,월,32,17,45,75,30,31
2024-11-11,06:00,월,64,146,223,36,176,17
2024-11-11,07:00,월,146,213,76,180,224,65
