date,time,day_of_week,male_adult,female_adult,male_old,female_old,male_young,female_young
2020-04-19,11:00,일,37,31,21,12,53,22
2020-04-19,12:00,일,22,20,15,21,42,14
2020-04-19,13:00,일,19,8,56,27,40,30
2020-04-19,14:00,일,50,18,31,23,49,34
2020-04-19,15:00,일,21,8,20,27,9,17
2020-04-19,16:00,일,21,14,6,10,24,12
2020-04-19,17:00,일,46,22,30,31,5,13
2020-04-19,18:00,일,31,49,22,44,44,22
2020-04-19,19:00,일,33,30,42,47,31,23
2020-04-19,20:00,일,24,7,16,6,5,8
2020-04-19,21:00,일,17,31,23,31,28,15
2020-04-19,22:00,일,3,2,26,7,24,7
2020-04-19,23:00,일,9,17,18,6,25,3
2020-04-20,00:00,월,23,28,35,14,60,9
2020-04-20,01:00,월,24,25,66,29,11,36
2020-04-20,02:00,월,22,37,21,37,37,43
2020-04-20,03:00,월,44,45,40,17,16,38
2020-04-20,04:00,월,61,8,30,30,57,7
2020-04-20,05:00,월,8,23,16,26,59,40
2020-04-20,06:00,월,29,17,27,62,48,45
2020-04-20,07:00,월,122,59,39,67,59,17
2020-04-20,08:00,월,120,69,51,91,156,128
2020-04-20,09:00,월,70,88,54,28,99,34
2020-04-20,10:00,월,62,75,101,9,94,15
2020-04-20,11:00,월,133,50,61,29,19,76
2020-04-20,12:00,월,27,67,24,65,175,75
2020-04-20,13:00,월,47,64,149,55,88,83
2020-04-20,14:00,월,80,47,104,50,38,18
2020-04-20,15:00,월,73,84,85,40,15,40
2020-04-20,16:00,월,134,68,15,81,95,24
2020-04-20,17:00,월,76,81,105,79,52,25
2020-04-20,18:00,월,104,30,96,121,158,130
2020-04-20,19:00,월,34,74,188,46,153,88
2020-04-20,20:00,월,115,42,68,17,15,32
2020-04-20,21:00,월,98,51,40,28,40,35
2020-04-20,22:00,월,48,22,15,17,20,38
2020-04-20,23:00,월,8,30,40,17,6,23
2020-04-21,00:00,화,69,7,67,15,74,18
2020-04-21,01:00,화,39,24,47,41,50,15
2020-04-21,02:00,화,63,20,61,33,39,24
2020-04-21,03:00,화,71,38,62,5,51,49
2020-04-21,04:00,화,12,12,21,18,18,40
2020-04-21,05:00,화,50,20,53,13,58,15
2020-04-21,06:00,화,67,58,94,23,88,71
2020-04-21,07:00,화,37,18,128,61,23,104
2020-04-21,08:00,화,84,120,180,57,30,138
2020-04-21,09:00,화,54,73,81,97,125,53
2020-04-21,10:00,화,82,13,79,78,15,39
2020-04-21,11:00,화,102,16,37,40,73,51
2020-04-21,12:00,화,113,61,159,41,144,97
2020-04-21,13:00,화,101,53,107,107,120,116
2020-04-21,14:00,화,22,60,96,47,89,59
2020-04-21,15:00,화,79,14,21,11,30,86
2020-04-21,16:00,화,96,57,118,54,104,83
2020-04-21,17:00,화,150,73,52,51,98,20
2020-04-21,18:00,화,130,149,122,60,70,46
2020-04-21,19:00,화,219,32,54,18,23,42
2020-04-21,20:00,화,75,85,128,67,119,84
2020-04-21,21:00,화,39,68,54,98,54,74
2020-04-21,22:00,화,15,40,34,42,52,42
2020-04-21,23:00,화,13,38,60,32,41,16
2020-04-22,00:00,수,64,19,48,38,57,34
2020-04-22,01:00,수,11,24,61,36,29,7
2020-04-22,02:00,수,61,21,44,14,25,17
2020-04-22,03:00,수,61,14,75,19,57,13
2020-04-22,04:00,수,67,43,67,42,73,46
2020-04-22,05:00,수,40,34,61,16,33,19
2020-04-22,06:00,수,62,64,56,84,58,39
2020-04-22,07:00,수,95,69,52,62,64,21
2020-04-22,08:00,수,24,86,138,36,83,63
2020-04-22,09:00,수,46,58,61,13,54,72
2020-04-22,10:00,수,85,85,134,24,127,24
2020-04-22,11:00,수,144,96,116,12,38,43
2020-04-22,12:00,수,119,37,134,94,20,13
2020-04-22,13:00,수,33,88,62,122,147,90
2020-04-22,14:00,수,127,18,141,34,52,54
2020-04-22,15:00,수,36,48,21,33,15,30
2020-04-22,16:00,수,55,34,97,28,82,28
2020-04-22,17:00,수,147,81,113,17,113,32
2020-04-22,18:00,수,93,95,81,144,105,144
2020-04-22,19:00,수,106,109,121,92,194,58
2020-04-22,20:00,수,84,24,58,45,149,15
2020-04-22,21:00,수,110,21,37,80,54,69
2020-04-22,22:00,수,61,48,45,30,22,30
2020-04-22,23:00,수,56,24,37,15,15,32
2020-04-23,00:00,목,30,52,36,25,66,54
2020-04-23,01:00,목,79,8,52,25,15,5
2020-04-23,02:00,목,73,50,21,24,8,23
2020-04-23,03:00,목,9,39,26,25,75,52
2020-04-23,04:00,목,58,6,49,14,65,9
2020-04-23,05:00,목,26,33,68,7,62,45
2020-04-23,06:00,목,45,21,102,84,130,96
2020-04-23,07:00,목,194,38,169,86,197,155
2020-04-23,08:00,목,63,63,191,24,181,119
2020-04-23,09:00,목,43,12,126,39,24,11
2020-04-23,10:00,목,140,105,43,13,43,12
2020-04-23,11:00,목,106,24,43,37,135,96
2020-04-23,12:00,목,170,71,156,16,202,115
2020-04-23,13:00,목,149,114,61,97,129,84
2020-04-23,14:00,목,142,45,109,66,92,74
2020-04-23,15:00,목,18,23,28,23,134,37
2020-04-23,16:00,목,61,51,23,17,19,91
2020-04-23,17:00,목,92,24,104,78,128,65
2020-04-23,18:00,목,130,116,38,98,59,126
2020-04-23,19:00,목,67,152,190,85,83,156
2020-04-23,20:00,목,46,37,37,71,96,15
2020-04-23,21:00,목,68,14,150,84,87,98
2020-04-23,22:00,목,17,19,35,13,41,46
2020-04-23,23:00,목,47,30,39,33,15,19
2020-04-24,00:00,금,72,37,45,21,58,25
2020-04-24,01:00,금,25,47,47,15,74,54
2020-04-24,02:00,금,76,42,35,32,62,34
2020-04-24,03:00,금,86,53,35,53,87,11
2020-04-24,04:00,금,14,19,77,19,11,53
2020-04-24,05:00,금,45,49,21,35,24,29
2020-04-24,06:00,금,93,106,60,110,50,111
2020-04-24,07:00,금,173,41,211,52,217,164
2020-04-24,08:00,금,38,20,199,123,137,117
2020-04-24,09:00,금,104,62,57,59,176,16
2020-04-24,10:00,금,28,67,28,83,22,53
2020-04-24,11:00,금,88,80,20,88,128,65
2020-04-24,12:00,금,52,54,129,132,232,110
2020-04-24,13:00,금,218,72,67,70,29,83
2020-04-24,14:00,금,93,110,120,83,156,45
2020-04-24,15:00,금,57,45,107,93,114,58
2020-04-24,16:00,금,94,70,128,76,28,39
2020-04-24,17:00,금,113,29,78,117,68,68
2020-04-24,18:00,금,233,114,263,38,143,45
2020-04-24,19:00,금,141,175,145,125,217,27
2020-04-24,20:00,금,43,106,85,75,133,92
2020-04-24,21:00,금,162,59,71,20,99,41
2020-04-24,22:00,금,35,31,77,9,35,24
2020-04-24,23:00,금,41,58,38,43,53,47
2020-04-25,00:00,토,10,13,12,19,41,17
2020-04-25,01:00,토,43,9,21,23,8,29
2020-04-25,02:00,토,27,21,17,16,16,29
2020-04-25,03:00,토,34,27,29,18,7,21
2020-04-25,04:00,토,31,3,13,21,31,6
2020-04-25,05:00,토,26,6,12,7,11,6
2020-04-25,06:00,토,28,40,43,38,28,46
2020-04-25,07:00,토,127,55,39,52,80,37
2020-04-25,08:00,토,29,82,43,47,57,71
2020-04-25,09:00,토,56,12,54,12,56,48
2020-04-25,10:00,토,76,25,10,50,57,19
2020-04-25,11:00,토,74,31,13,9,59,30
2020-04-25,12:00,토,58,56,78,74,37,57
2020-04-25,13:00,토,37,72,35,21,65,33
2020-04-25,14:00,토,71,48,20,35,33,25
2020-04-25,15:00,토,67,33,69,59,84,49
2020-04-25,16:00,토,14,26,53,47,85,46
2020-04-25,17:00,토,80,28,63,58,68,22
2020-04-25,18:00,토,88,38,44,83,55,40
2020-04-25,19:00,토,16,14,112,83,70,67
2020-04-25,20:00,토,56,53,80,34,85,25
2020-04-25,21:00,토,16,33,60,46,75,13
2020-04-25,22:00,토,43,13,28,12,11,4
2020-04-25,23:00,토,39,14,11,10,43,17
2020-04-26,00:00,일,23,2,8,11,12,4
2020-04-26,01:00,일,25,3,14,15,16,12
2020-04-26,02:00,일,13,4,15,17,14,8
2020-04-26,03:00,일,11,17,25,13,18,8
2020-04-26,04:00,일,7,16,17,18,7,15
2020-04-26,05:00,일,20,12,17,11,28,13
2020-04-26,06:00,일,34,30,21,33,57,36
2020-04-26,07:00,일,63,29,48,31,67,13
2020-04-26,08:00,일,27,41,31,18,47,37
2020-04-26,09:00,일,28,20,59,34,59,6
2020-04-26,10:00,일,44,33,48,22,22,40
2020-04-26,11:00,일,57,31,35,14,38,16
2020-04-26,12:00,일,18,44,40,9,77,7
2020-04-26,13:00,일,11,19,75,26,57,21
2020-04-26,14:00,일,31,31,17,38,11,19
2020-04-26,15:00,일,51,17,16,21,25,28
2020-04-26,16:00,일,43,16,43,7,54,22
2020-04-26,17:00,일,36,27,39,19,40,12
2020-04-26,18:00,일,41,18,67,6,15,31
2020-04-26,19:00,일,52,40,32,30,71,22
2020-04-26,20:00,일,16,32,53,27,47,39
2020-04-26,21:00,일,52,24,9,18,28,12
2020-04-26,22:00,일,10,2,17,8,13,4
2020-04-26,23:00,일,27,9,19,8,26,10
2020-04-27,00:00,월,18,7,21,23,31,11
2020-04-27,01:00,월,32,23,53,28,37,23
2020-04-27,02:00,월,53,21,28,30,11,11
2020-04-27,03:00,월,54,31,40,6,53,35
2020-04-27,04:00,월,47,30,26,39,18,14
2020-04-27,05:00,월,26,15,55,32,32,14
2020-04-27,06:00,월,28,40,87,55,50,35
2020-04-27,07:00,월,128,64,37,86,136,119
2020-04-27,08:00,월,25,96,146,98,33,19
2020-04-27,09:00,월,57,32,94,60,62,12
2020-04-27,10:00,월,13,27,109,69,31,61
2020-04-27,11:00,월,97,48,52,10,83,39
2020-04-27,12:00,월,86,99,31,61,57,101
2020-04-27,13:00,월,137,85,49,24,23,91
2020-04-27,14:00,월,64,42,98,54,97,59
2020-04-27,15:00,월,82,52,40,17,16,42
2020-04-27,16:00,월,16,13,26,33,67,39
2020-04-27,17:00,월,37,63,95,8,86,60
2020-04-27,18:00,월,177,63,44,50,36,41
2020-04-27,19:00,월,122,79,150,81,150,74
2020-04-27,20:00,월,57,12,21,66,116,24
2020-04-27,21:00,월,20,23,106,18,50,27
2020-04-27,22:00,월,38,21,13,4,24,4
2020-04-27,23:00,월,30,11,30,6,49,30
2020-04-28,00:00,화,64,40,21,16,9,28
2020-04-28,01:00,화,47,28,42,20,56,18
2020-04-28,02:00,화,55,13,60,27,53,19
2020-04-28,03:00,화,11,13,58,38,41,14
2020-04-28,04:00,화,33,35,59,29,17,43
2020-04-28,05:00,화,16,11,52,38,31,17
2020-04-28,06:00,화,61,71,119,19,43,85
2020-04-28,07:00,화,82,111,101,40,121,19
2020-04-28,08:00,화,143,103,168,88,141,28
2020-04-28,09:00,화,127,29,119,19,21,17
2020-04-28,10:00,화,47,85,132,45,58,49
2020-04-28,11:00,화,42,21,127,61,119,21
2020-04-28,12:00,화,42,55,139,67,100,61
2020-04-28,13:00,화,162,64,66,35,82,34
2020-04-28,14:00,화,15,15,67,83,130,44
2020-04-28,15:00,화,132,40,93,75,101,54
2020-04-28,16:00,화,80,69,55,47,125,58
2020-04-28,17:00,화,89,45,121,18,43,49
2020-04-28,18:00,화,72,95,133,82,35,64
2020-04-28,19:00,화,53,15,105,113,153,104
2020-04-28,20:00,화,95,67,63,14,26,82
2020-04-28,21:00,화,59,38,35,48,131,47
2020-04-28,22:00,화,8,28,39,27,15,10
2020-04-28,23:00,화,65,33,23,30,25,33
2020-04-29,00:00,수,17,9,40,13,48,19
2020-04-29,01:00,수,24,30,18,20,23,23
2020-04-29,02:00,수,37,42,66,25,12,35
2020-04-29,03:00,수,29,25,26,43,31,14
2020-04-29,04:00,수,64,13,64,39,9,32
2020-04-29,05:00,수,29,43,11,38,16,7
2020-04-29,06:00,수,19,22,51,77,77,48
2020-04-29,07:00,수,35,43,127,45,88,57
2020-04-29,08:00,수,152,52,60,96,164,57
2020-04-29,09:00,수,25,57,103,8,23,59
2020-04-29,10:00,수,98,83,72,80,33,63
2020-04-29,11:00,수,70,18,115,42,96,82
2020-04-29,12:00,수,82,46,53,91,109,44
2020-04-29,13:00,수,86,24,54,88,51,87
2020-04-29,14:00,수,91,84,51,8,23,66
2020-04-29,15:00,수,91,41,132,69,104,87
2020-04-29,16:00,수,46,55,27,39,32,59
2020-04-29,17:00,수,113,56,75,84,30,67
2020-04-29,18:00,수,21,57,45,26,46,53
2020-04-29,19:00,수,31,77,80,96,85,62
2020-04-29,20:00,수,71,28,98,85,47,14
2020-04-29,21:00,수,39,8,89,62,114,60
2020-04-29,22:00,수,48,12,26,25,47,6
2020-04-29,23:00,수,25,36,57,7,14,13
2020-04-30,00:00,목,33,17,15,36,32,28
2020-04-30,01:00,목,72,45,41,31,64,37
2020-04-30,02:00,목,14,40,31,44,49,22
2020-04-30,03:00,목,68,7,49,41,54,14
2020-04-30,04:00,목,37,41,55,27,22,47
2020-04-30,05:00,목,42,33,44,31,48,45
2020-04-30,06:00,목,33,46,65,30,75,53
2020-04-30,07:00,목,196,95,54,69,195,54
2020-04-30,08:00,목,70,85,60,55,52,89
2020-04-30,09:00,목,123,68,134,37,106,16
2020-04-30,10:00,목,104,65,34,51,54,71
2020-04-30,11:00,목,26,63,65,76,134,41
2020-04-30,12:00,목,124,53,71,72,110,72
2020-04-30,13:00,목,109,109,112,60,90,122
2020-04-30,14:00,목,15,11,27,13,41,47
2020-04-30,15:00,목,101,84,103,51,49,87
2020-04-30,16:00,목,62,27,126,30,16,12
2020-04-30,17:00,목,76,49,90,75,26,94
2020-04-30,18:00,목,162,49,168,123,195,67
2020-04-30,19:00,목,68,43,49,140,202,48
2020-04-30,20:00,목,26,38,41,67,104,21
2020-04-30,21:00,목,86,89,88,70,19,65
2020-04-30,22:00,목,68,21,9,19,43,19
2020-04-30,23:00,목,26,28,50,27,29,45
2020-05-01,00:00,금,77,22,75,14,47,52
2020-05-01,01:00,금,15,14,40,48,76,14
2020-05-01,02:00,금,71,10,55,22,59,47
2020-05-01,03:00,금,34,51,72,17,81,19
2020-05-01,04:00,금,16,40,64,22,59,56
2020-05-01,05:00,금,76,34,67,47,78,26
2020-05-01,06:00,금,94,113,156,29,66,79
2020-05-01,07:00,금,252,116,69,80,200,64
2020-05-01,08:00,금,119,150,187,82,69,128
2020-05-01,09:00,금,115,48,60,92,150,102
2020-05-01,10:00,금,99,112,90,13,29,87
2020-05-01,11:00,금,94,13,120,105,37,71
2020-05-01,12:00,금,189,74,125,65,45,135
2020-05-01,13:00,금,86,116,149,108,94,83
2020-05-01,14:00,금,95,84,118,77,171,26
2020-05-01,15:00,금,76,115,50,20,117,83
2020-05-01,16:00,금,149,56,134,19,70,102
2020-05-01,17:00,금,44,104,125,42,79,87
2020-05-01,18:00,금,107,111,121,34,207,60
2020-05-01,19:00,금,32,42,45,73,139,46
2020-05-01,20:00,금,80,35,23,19,158,113
2020-05-01,21:00,금,20,53,119,37,162,79
2020-05-01,22:00,금,31,48,78,55,51,28
2020-05-01,23:00,금,46,17,24,50,51,49
2020-05-02,00:00,토,28,12,26,10,15,19
2020-05-02,01:00,토,27,20,17,26,37,3
2020-05-02,02:00,토,8,15,28,16,7,23
2020-05-02,03:00,토,26,26,17,14,7,27
2020-05-02,04:00,토,32,3,22,3,38,28
2020-05-02,05:00,토,28,23,8,10,25,28
2020-05-02,06:00,토,16,38,15,15,45,52
2020-05-02,07:00,토,79,85,45,61,22,51
2020-05-02,08:00,토,126,81,18,55,18,9
2020-05-02,09:00,토,61,24,70,19,31,24
2020-05-02,10:00,토,81,50,65,48,50,16
2020-05-02,11:00,토,56,30,73,45,22,38
2020-05-02,12:00,토,108,64,22,19,48,74
2020-05-02,13:00,토,39,11,56,55,83,22
2020-05-02,14:00,토,30,45,53,9,35,21
2020-05-02,15:00,토,9,27,61,39,14,36
2020-05-02,16:00,토,27,54,70,38,52,54
2020-05-02,17:00,토,66,46,74,14,82,8
2020-05-02,18:00,토,87,18,122,71,55,65
2020-05-02,19:00,토,105,72,86,66,66,42
2020-05-02,20:00,토,42,26,27,44,85,56
2020-05-02,21:00,토,48,52,55,17,56,33
2020-05-02,22:00,토,40,22,34,16,34,8
2020-05-02,23:00,토,41,19,27,13,26,6
2020-05-03,00:00,일,28,16,23,13,11,2
2020-05-03,01:00,일,24,19,28,3,24,12
2020-05-03,02:00,일,18,13,7,19,21,12
2020-05-03,03:00,일,22,10,2,13,17,16
2020-05-03,04:00,일,22,6,15,15,8,9
2020-05-03,05:00,일,14,6,2,4,3,18
2020-05-03,06:00,일,40,4,37,30,24,12
2020-05-03,07:00,일,42,56,85,50,25,34
2020-05-03,08:00,일,31,21,31,15,27,7
2020-05-03,09:00,일,52,31,19,27,48,37
2020-05-03,10:00,일,7,20,35,12,22,35
2020-05-03,11:00,일,8,34,47,6,53,14
2020-05-03,12:00,일,69,7,49,18,31,5
2020-05-03,13:00,일,51,18,47,7,18,27
2020-05-03,14:00,일,11,11,56,24,52,15
2020-05-03,15:00,일,24,17,35,10,13,25
2020-05-03,16:00,일,18,8,8,27,6,12
2020-05-03,17:00,일,12,4,33,3,8,30
2020-05-03,18:00,일,84,8,26,7,81,20
2020-05-03,19:00,일,71,57,84,27,51,55
2020-05-03,20:00,일,9,10,36,6,39,12
2020-05-03,21:00,일,20,27,52,32,52,37
2020-05-03,22:00,일,21,15,17,8,8,4
2020-05-03,23:00,일,22,7,21,18,3,5
2020-05-04,00:00,월,32,37,52,24,39,15
2020-05-04,01:00,월,34,17,27,24,17,11
2020-05-04,02:00,월,62,43,61,19,8,9
2020-05-04,03:00,월,58,25,63,36,47,27
2020-05-04,04:00,월,10,22,33,10,57,22
2020-05-04,05:00,월,40,5,38,12,24,21
2020-05-04,06:00,월,30,46,106,37,77,50
2020-05-04,07:00,월,78,50,67,89,45,43
2020-05-04,08:00,월,196,16,41,30,56,15
2020-05-04,09:00,월,81,82,94,32,52,71
2020-05-04,10:00,월,78,22,119,77,42,38
2020-05-04,11:00,월,33,61,59,84,82,76
2020-05-04,12:00,월,172,13,34,66,37,12
2020-05-04,13:00,월,48,72,165,90,142,66
2020-05-04,14:00,월,118,19,43,62,30,31
2020-05-04,15:00,월,116,85,60,39,72,36
2020-05-04,16:00,월,33,75,106,86,133,58
2020-05-04,17:00,월,77,18,114,80,124,38
2020-05-04,18:00,월,78,74,67,89,75,55
2020-05-04,19:00,월,183,125,110,23,131,75
2020-05-04,20:00,월,109,52,37,29,116,75
2020-05-04,21:00,월,124,71,112,36,120,87
2020-05-04,22:00,월,8,42,60,20,53,27
2020-05-04,23:00,월,48,28,28,10,36,22
2020-05-05,00:00,화,42,25,45,47,40,31
2020-05-05,01:00,화,24,40,15,26,54,32
2020-05-05,02:00,화,43,44,70,45,36,25
2020-05-05,03:00,화,52,48,74,45,12,13
2020-05-05,04:00,화,9,20,52,12,30,26
2020-05-05,05:00,화,73,37,33,10,37,32
2020-05-05,06:00,화,100,81,118,78,23,76
2020-05-05,07:00,화,194,55,99,76,145,97
2020-05-05,08:00,화,138,85,106,148,185,24
2020-05-05,09:00,화,58,12,79,47,79,79
2020-05-05,10:00,화,57,63,94,34,146,32
2020-05-05,11:00,화,114,70,108,96,86,88
2020-05-05,12:00,화,46,103,136,18,87,12
2020-05-05,13:00,화,120,56,30,33,161,110
2020-05-05,14:00,화,41,85,75,37,64,68
2020-05-05,15:00,화,144,35,132,79,53,88
2020-05-05,16:00,화,20,98,110,52,91,98
2020-05-05,17:00,화,71,45,98,43,62,69
2020-05-05,18:00,화,34,39,220,17,85,86
2020-05-05,19:00,화,219,28,95,117,156,34
2020-05-05,20:00,화,107,46,107,13,71,89
2020-05-05,21:00,화,87,65,105,81,108,89
2020-05-05,22:00,화,58,21,31,7,72,47
2020-05-05,23:00,화,43,33,47,14,70,8
2020-05-06,00:00,수,41,27,47,35,27,19
2020-05-06,01:00,수,37,11,44,18,65,21
2020-05-06,02:00,수,11,32,54,30,70,40
2020-05-06,03:00,수,51,39,67,24,71,20
2020-05-06,04:00,수,61,35,33,10,18,12
2020-05-06,05:00,수,72,11,52,19,50,21
2020-05-06,06:00,수,73,19,71,92,84,86
2020-05-06,07:00,수,197,14,96,108,158,98
2020-05-06,08:00,수,74,127,152,120,41,43
2020-05-06,09:00,수,124,32,55,16,66,13
2020-05-06,10:00,수,131,49,37,85,30,46
2020-05-06,11:00,수,111,83,79,37,127,75
2020-05-06,12:00,수,106,48,116,116,23,96
2020-05-06,13:00,수,80,123,167,34,114,49
2020-05-06,14:00,수,28,50,50,30,95,71
2020-05-06,15:00,수,132,36,44,40,59,35
2020-05-06,16:00,수,18,39,93,72,20,58
2020-05-06,17:00,수,17,92,69,54,91,47
2020-05-06,18:00,수,93,64,114,111,218,121
2020-05-06,19:00,수,135,126,80,50,33,120
2020-05-06,20:00,수,71,26,99,53,58,35
2020-05-06,21:00,수,109,51,140,22,138,58
2020-05-06,22:00,수,13,45,44,28,18,13
2020-05-06,23:00,수,67,43,64,36,58,45
2020-05-07,00:00,목,76,8,34,40,76,22
2020-05-07,01:00,목,41,40,55,20,75,52
2020-05-07,02:00,목,16,17,11,38,24,22
2020-05-07,03:00,목,46,33,63,16,15,8
2020-05-07,04:00,목,60,27,79,8,52,26
2020-05-07,05:00,목,27,39,38,37,76,33
2020-05-07,06:00,목,159,86,22,27,17,94
2020-05-07,07:00,목,50,96,99,75,225,20
2020-05-07,08:00,목,234,158,185,159,217,47
2020-05-07,09:00,목,43,11,130,89,100,43
2020-05-07,10:00,목,87,73,106,93,146,21
2020-05-07,11:00,목,134,97,70,15,51,96
2020-05-07,12:00,목,148,36,149,47,184,39
2020-05-07,13:00,목,89,84,156,83,141,41
2020-05-07,14:00,목,133,76,55,21,36,100
2020-05-07,15:00,목,73,41,156,88,104,105
2020-05-07,16:00,목,113,84,128,36,119,13
2020-05-07,17:00,목,112,81,39,92,36,27
2020-05-07,18:00,목,182,153,199,100,147,36
2020-05-07,19:00,목,189,127,221,117,223,134
2020-05-07,20:00,목,116,63,74,18,161,78
2020-05-07,21:00,목,146,81,100,49,150,91
2020-05-07,22:00,목,63,42,35,19,81,43
2020-05-07,23:00,목,66,33,45,22,54,12
2020-05-08,00:00,금,60,25,61,37,49,18
2020-05-08,01:00,금,79,56,20,25,76,27
2020-05-08,02:00,금,20,22,14,21,68,11
2020-05-08,03:00,금,68,51,55,7,55,50
2020-05-08,04:00,금,85,35,68,38,79,56
2020-05-08,05:00,금,25,20,33,54,59,27
2020-05-08,06:00,금,36,73,46,70,100,69
2020-05-08,07:00,금,171,25,255,109,202,65
2020-05-08,08:00,금,158,161,80,102,256,17
2020-05-08,09:00,금,140,63,63,33,131,25
2020-05-08,10:00,금,98,44,81,76,53,103
2020-05-08,11:00,금,51,24,68,11,153,23
2020-05-08,12:00,금,24,102,137,27,46,124
2020-05-08,13:00,금,59,69,102,44,84,127
2020-05-08,14:00,금,113,35,170,92,46,99
2020-05-08,15:00,금,43,50,129,32,108,23
2020-05-08,16:00,금,117,100,110,47,127,34
2020-05-08,17:00,금,149,113,120,106,111,45
2020-05-08,18:00,금,244,106,84,134,218,35
2020-05-08,19:00,금,218,51,53,159,216,66
2020-05-08,20:00,금,100,110,103,82,88,99
2020-05-08,21:00,금,147,118,56,89,165,102
2020-05-08,22:00,금,27,22,62,6,34,12
2020-05-08,23:00,금,36,59,23,38,57,27
2020-05-09,00:00,토,32,10,13,21,4,6
2020-05-09,01:00,토,5,9,38,26,31,26
2020-05-09,02:00,토,5,22,27,6,19,10
2020-05-09,03:00,토,11,19,14,3,19,7
2020-05-09,04:00,토,31,28,33,27,12,16
2020-05-09,05:00,토,22,20,13,28,33,23
2020-05-09,06:00,토,25,32,74,40,78,11
2020-05-09,07:00,토,102,8,41,60,120,64
2020-05-09,08:00,토,43,46,85,76,114,29
2020-05-09,09:00,토,52,21,78,49,31,29
2020-05-09,10:00,토,85,57,30,29,85,39
2020-05-09,11:00,토,11,11,38,37,58,46
2020-05-09,12:00,토,25,57,94,75,115,24
2020-05-09,13:00,토,87,13,77,43,73,68
2020-05-09,14:00,토,55,24,68,34,36,29
2020-05-09,15:00,토,62,49,47,44,32,46
2020-05-09,16:00,토,24,43,36,19,15,42
2020-05-09,17:00,토,55,7,21,35,49,49
2020-05-09,18:00,토,83,83,64,9,104,49
2020-05-09,19:00,토,35,15,83,77,20,26
2020-05-09,20:00,토,72,47,70,15,43,19
2020-05-09,21:00,토,48,23,13,26,73,36
2020-05-09,22:00,토,41,11,14,29,32,4
2020-05-09,23:00,토,6,10,40,22,40,7
2020-05-10,00:00,일,26,14,25,8,13,7
2020-05-10,01:00,일,8,19,3,8,28,10
2020-05-10,02:00,일,9,5,28,19,29,19
2020-05-10,03:00,일,16,3,12,12,18,19
2020-05-10,04:00,일,12,14,5,10,11,3
2020-05-10,05:00,일,13,14,9,13,26,2
2020-05-10,06:00,일,52,15,59,5,31,20
2020-05-10,07:00,일,49,15,57,35,32,19
2020-05-10,08:00,일,68,21,15,38,10,16
2020-05-10,09:00,일,6,10,19,5,16,22
2020-05-10,10:00,일,31,9,18,3,38,36
2020-05-10,11:00,일,9,30,25,11,58,11
2020-05-10,12:00,일,35,43,74,27,38,16
2020-05-10,13:00,일,63,29,54,31,25,42
2020-05-10,14:00,일,27,22,50,4,53,20
2020-05-10,15:00,일,45,15,42,24,17,11
2020-05-10,16:00,일,22,37,46,22,42,9
2020-05-10,17:00,일,34,13,54,17,23,35
2020-05-10,18:00,일,27,39,84,7,66,43
2020-05-10,19:00,일,30,26,43,17,22,38
2020-05-10,20:00,일,45,4,26,17,26,18
2020-05-10,21:00,일,56,7,37,8,41,5
2020-05-10,22:00,일,23,3,18,17,12,15
2020-05-10,23:00,일,13,11,5,14,25,12
2020-05-11,00:00,월,64,38,39,40,45,44
2020-05-11,01:00,월,8,34,74,9,45,6
2020-05-11,02:00,월,9,10,8,9,61,9
2020-05-11,03:00,월,60,28,61,28,23,28
2020-05-11,04:00,월,38,16,62,38,47,46
2020-05-11,05:00,월,19,44,49,16,60,6
2020-05-11,06:00,월,45,28,68,43,56,77
2020-05-11,07:00,월,115,16,154,118,125,40
2020-05-11,08:00,월,99,22,136,141,178,100
2020-05-11,09:00,월,141,100,55,47,41,39
2020-05-11,10:00,월,77,26,139,99,125,56
2020-05-11,11:00,월,59,44,149,79,76,19
2020-05-11,12:00,월,93,105,122,57,125,29
2020-05-11,13:00,월,124,33,61,40,113,25
2020-05-11,14:00,월,121,44,75,37,146,78
2020-05-11,15:00,월,26,93,48,35,112,53
2020-05-11,16:00,월,27,55,26,14,52,100
2020-05-11,17:00,월,38,58,32,14,85,62
2020-05-11,18:00,월,157,133,42,67,203,51
2020-05-11,19:00,월,116,107,90,106,169,54
2020-05-11,20:00,월,109,11,54,81,98,55
2020-05-11,21:00,월,105,75,32,51,35,47
2020-05-11,22:00,월,59,10,74,44,53,22
2020-05-11,23:00,월,56,11,50,18,38,34
2020-05-12,00:00,화,83,20,45,18,81,35
2020-05-12,01:00,화,69,28,42,14,61,9
2020-05-12,02:00,화,82,23,37,46,58,9
2020-05-12,03:00,화,54,35,58,35,41,30
2020-05-12,04:00,화,27,49,52,27,58,42
2020-05-12,05:00,화,47,34,59,38,66,41
2020-05-12,06:00,화,71,50,28,68,86,31
2020-05-12,07:00,화,181,61,82,71,69,52
2020-05-12,08:00,화,236,121,92,151,212,132
2020-05-12,09:00,화,104,111,76,49,42,67
2020-05-12,10:00,화,160,48,89,16,133,48
2020-05-12,11:00,화,33,46,33,102,31,105
2020-05-12,12:00,화,46,88,111,46,132,85
2020-05-12,13:00,화,167,74,85,74,176,69
2020-05-12,14:00,화,61,12,155,84,153,52
2020-05-12,15:00,화,70,38,22,110,40,27
2020-05-12,16:00,화,61,101,85,29,139,54
